date,V,S,T,B,base,ndx_relative_overheat,spx_breadth_divergence,ndx_breadth_divergence,heat_spx,heat_ndx,vix_panic,vix_backwardation,vix_anchor,raw_band_spx,raw_band_ndx,band_spx,band_ndx,sell_days,sell_signal
2024-11-21,84.83333333333333,53.32748296293932,72.16811915685011,76.33892550918672,72.94112641419936,False,False,False,72.94112641419936,72.94112641419936,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-11-22,84.83333333333333,63.99325613263402,71.58589790814702,76.44213690306655,75.47233553383525,False,False,False,75.47233553383525,75.47233553383525,False,False,False,orange,orange,yellow,yellow,0,False
2024-11-25,84.83333333333333,67.88029622788689,72.79093906819303,76.78867093834543,76.78000925118785,False,False,False,76.78000925118785,76.78000925118785,False,False,False,orange,orange,yellow,yellow,0,False
2024-11-26,84.83333333333333,70.67733127670421,75.74339612393128,76.46811123766136,78.18532630725835,False,False,False,78.18532630725835,78.18532630725835,False,False,False,orange,orange,yellow,yellow,0,False
2024-11-27,84.83333333333333,71.00642960782676,71.54365536583002,76.39665480427047,77.21052005717456,False,False,False,77.21052005717456,77.21052005717456,False,False,False,orange,orange,yellow,yellow,0,False
2024-11-29,84.83333333333333,74.94394943698614,75.4034049774716,76.21930999146029,79.14210293609379,False,False,False,79.14210293609379,79.14210293609379,False,False,False,orange,orange,yellow,yellow,0,False
2024-12-02,56.25,77.20858129698229,78.51393796169323,76.60372619894693,69.09100243456356,False,False,False,69.09100243456356,69.09100243456356,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-03,56.25,77.10659629730499,78.68598079361516,76.48796433314362,69.09694070604439,False,False,False,69.09694070604439,69.09694070604439,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-04,56.25,76.77324030636393,80.13991840112234,76.24588874662115,69.35287855153368,False,False,False,69.35287855153368,69.35287855153368,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-05,56.25,76.74748460908262,77.14585650364313,75.97714746325272,68.5710500245067,False,False,False,68.5710500245067,68.5710500245067,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-06,56.25,81.52227839593402,82.40586720123785,75.78307078177593,71.06034347747055,False,False,False,71.06034347747055,71.06034347747055,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-09,56.25,73.50784131302368,76.72410416707633,75.96501023890784,67.65448739391579,False,False,False,67.65448739391579,67.65448739391579,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-10,56.25,72.66153746800238,74.96576448584393,75.51095066116878,66.95792055457845,False,False,False,66.95792055457845,66.95792055457845,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-11,56.25,77.23197166600234,81.29656091864418,75.52125864846934,69.68425901100855,False,False,False,69.68425901100855,69.68425901100855,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-12,56.25,76.17148021386045,77.05958879631808,75.41122956645344,68.34889020918997,False,False,False,68.34889020918997,68.34889020918997,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-13,56.25,76.47911631175825,84.64607838848494,75.03417585749479,70.28471626081027,False,False,False,70.28471626081027,70.28471626081027,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-16,56.25,71.32967163378105,86.88336410321106,74.5735368291412,69.51061261716215,False,False,False,69.51061261716215,69.51061261716215,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-17,56.25,63.163736479734595,83.81811262179865,74.01366751918158,66.64682902730148,False,False,False,66.64682902730148,66.64682902730148,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-18,56.25,25.15856733177095,69.29114932887148,72.69566943356402,53.38199610851701,False,False,False,53.38199610851701,53.38199610851701,False,True,False,neutral,neutral,yellow,yellow,0,False
2024-12-19,56.25,30.295686172021874,68.08618114839278,70.47590097402598,54.14305692750626,False,False,False,54.14305692750626,54.14305692750626,False,False,False,neutral,neutral,yellow,yellow,0,False
2024-12-20,56.25,48.78089296603764,66.30260135152267,72.49247712378516,58.5201212917686,False,False,False,58.5201212917686,58.5201212917686,False,False,False,neutral,neutral,yellow,yellow,0,False
2024-12-23,56.25,53.69678131105253,69.67787953462192,72.55673388241976,60.599338599660584,False,False,False,60.599338599660584,60.599338599660584,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-24,56.25,69.07853037538835,75.05352485072136,72.82063230630887,65.81507703715832,False,False,False,65.81507703715832,65.81507703715832,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-26,56.25,65.64618560663541,74.50420515461462,72.8441056218058,64.82200825249309,False,False,False,64.82200825249309,64.82200825249309,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-27,56.25,57.461907952071286,68.13341604900172,72.83838561627631,61.18266956189588,False,False,False,61.18266956189588,61.18266956189588,False,False,False,yellow,yellow,yellow,yellow,0,False
2024-12-30,56.25,47.5440473179345,63.05302729181004,71.1660248976116,57.2658711421973,False,False,False,57.2658711421973,57.2658711421973,False,False,False,neutral,neutral,yellow,yellow,0,False
2024-12-31,56.25,48.68515224308444,60.191670448863576,71.17917573840946,56.83712324682795,False,False,False,56.83712324682795,56.83712324682795,False,False,False,neutral,neutral,yellow,yellow,0,False
2025-01-02,81.05555555555556,43.549165889370514,59.29083856421281,71.29651289119508,65.26187462473757,False,False,False,65.26187462473757,65.26187462473757,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-03,81.05555555555556,53.64387282581073,63.2293887317921,72.75439920556107,68.91597753217904,False,False,False,68.91597753217904,68.91597753217904,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-06,81.05555555555556,55.56482621034061,66.35373603132388,71.90123606889564,70.0919863895279,False,False,False,70.0919863895279,70.0919863895279,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-07,81.05555555555556,47.166366930552364,60.050851238626116,71.42744332110946,66.36927109662778,False,False,False,66.36927109662778,66.36927109662778,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-08,81.05555555555556,48.47339615986564,60.339679900673616,71.74695648650838,66.80018688600788,False,False,False,66.80018688600788,66.80018688600788,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-10,81.05555555555556,42.17548404482251,50.34549896718078,69.44070000607644,62.4965379758307,False,False,False,62.4965379758307,62.4965379758307,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-13,81.05555555555556,40.554383523281125,50.16351166100659,70.74336911175017,62.17603292946917,False,False,False,62.17603292946917,62.17603292946917,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-14,81.05555555555556,43.21015128797819,50.12661605606369,73.02004819277109,63.0584188775098,False,False,False,63.0584188775098,63.0584188775098,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-15,81.05555555555556,57.081557331566316,58.003123401844185,73.44027891156463,68.53742029673131,False,False,False,68.53742029673131,68.53742029673131,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-16,81.05555555555556,52.399659423890924,55.9934714288284,73.76831987152237,66.8973369225543,False,False,False,66.8973369225543,66.8973369225543,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-17,81.05555555555556,61.04182475219462,63.65583387621354,74.51293133087749,71.04793001241201,False,False,False,71.04793001241201,71.04793001241201,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-21,81.05555555555556,66.61314644704385,67.12462775461546,74.98381017141239,73.3550467897783,False,False,False,73.3550467897783,73.3550467897783,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-22,81.05555555555556,68.4262701158138,71.8146741945229,75.01834560906516,74.98429286071291,False,False,False,74.98429286071291,74.98429286071291,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-23,81.05555555555556,67.44936728991689,73.56857067596692,74.92006476891846,75.16871319058502,False,False,False,75.16871319058502,75.16871319058502,False,False,False,orange,orange,yellow,yellow,0,False
2025-01-24,81.05555555555556,70.53740620261809,71.31138304028694,75.06200623052959,75.39062015600145,False,False,False,75.39062015600145,75.39062015600145,False,False,False,orange,orange,yellow,yellow,0,False
2025-01-27,81.05555555555556,49.844124065944925,60.93955005947135,75.05781169474727,67.62392192305101,False,False,False,67.62392192305101,67.62392192305101,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-28,81.05555555555556,59.19833427854943,66.32191543464731,74.73709362023405,71.27599401254481,False,False,False,71.27599401254481,71.27599401254481,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-29,81.05555555555556,58.02787394394997,64.24449174168763,74.21688322717623,70.41200196634925,False,False,False,70.41200196634925,70.41200196634925,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-30,81.05555555555556,65.16669529547242,66.53169769222248,74.62772299273516,72.80959276841945,False,False,False,72.80959276841945,72.80959276841945,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-01-31,81.05555555555556,62.11329951803423,63.358422236798184,74.28663704542238,71.21881636547258,False,False,False,71.21881636547258,71.21881636547258,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-03,60.055555555555564,48.071732885088636,59.37063135408126,73.74863271080928,58.25767655309563,False,False,False,58.25767655309563,58.25767655309563,False,False,False,neutral,neutral,yellow,yellow,0,False
2025-02-04,60.055555555555564,54.06233277578319,63.65055635702759,73.6924873862404,60.81969324404896,False,False,False,60.81969324404896,60.81969324404896,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-05,60.055555555555564,64.34707392132047,65.43461165910506,74.1081810466761,63.878461721996224,False,False,False,63.878461721996224,63.878461721996224,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-06,60.055555555555564,66.90357756611846,67.43691753322202,74.2839739782209,65.03574339487943,False,False,False,65.03574339487943,65.03574339487943,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-07,60.055555555555564,60.09068028059549,63.65071661395469,74.06080505279036,62.36365195113881,False,False,False,62.36365195113881,62.36365195113881,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-10,60.055555555555564,66.01573225476945,68.02548259212716,74.3860826617654,64.97113420012292,False,False,False,64.97113420012292,64.97113420012292,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-11,60.055555555555564,63.69498891033214,67.24662310034833,74.3560373197625,64.1932289568686,False,False,False,64.1932289568686,64.1932289568686,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-12,60.055555555555564,64.83614840637445,66.37213650182721,74.19659835100117,64.24395328437275,False,False,False,64.24395328437275,64.24395328437275,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-13,60.055555555555564,67.78885162188675,73.15732722466157,74.56387676653476,66.71515461051278,False,False,False,66.71515461051278,66.71515461051278,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-14,60.055555555555564,71.7247033538361,71.55921074806709,74.69438236540907,67.31263898423893,False,False,False,67.31263898423893,67.31263898423893,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-18,60.055555555555564,67.42921189306445,72.77000923966932,74.63763624376001,66.53579112978167,False,False,False,66.53579112978167,66.53579112978167,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-19,60.055555555555564,68.6009408657269,72.83084863774303,74.38747977586289,66.818917575676,False,False,False,66.818917575676,66.818917575676,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-20,60.055555555555564,65.30415228222878,68.31253195629145,74.67052542372882,64.89344582422517,False,False,False,64.89344582422517,64.89344582422517,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-02-21,60.055555555555564,49.37189622804957,59.363086908299124,73.47643628489385,58.553611634798784,False,False,False,58.553611634798784,58.553611634798784,False,False,False,neutral,neutral,yellow,yellow,0,False
2025-02-24,60.055555555555564,44.18248068153005,55.785403527385654,73.44652320436788,56.35884559488794,False,False,False,56.35884559488794,56.35884559488794,False,False,False,neutral,neutral,yellow,yellow,0,False
2025-02-25,60.055555555555564,40.83663205956114,52.570362688588915,72.88207482705069,54.66217839196481,False,False,False,54.66217839196481,54.66217839196481,False,False,False,neutral,neutral,yellow,yellow,0,False
2025-02-26,60.055555555555564,41.22083524473382,52.76101240247746,73.08766421983813,54.82645055600886,False,False,False,54.82645055600886,54.82645055600886,False,False,False,neutral,neutral,yellow,yellow,0,False
2025-02-27,60.055555555555564,34.702974528014224,45.607139434791165,72.73912208892025,51.37366292181561,False,False,False,51.37366292181561,51.37366292181561,False,False,False,neutral,neutral,yellow,yellow,0,False
2025-02-28,60.055555555555564,39.68885337806266,45.4760696298266,72.47597516229185,52.56105049042373,False,False,False,52.56105049042373,52.56105049042373,False,False,False,neutral,neutral,yellow,yellow,0,False
2025-03-03,63.833333333333336,28.296683365447088,39.06602525926518,71.32520050797234,49.50653054030864,False,False,False,49.50653054030864,49.50653054030864,False,True,False,neutral,neutral,yellow,yellow,0,False
2025-03-04,63.833333333333336,25.601784725521096,36.62616641042128,66.96790793292486,47.787111910611415,False,False,False,47.787111910611415,47.787111910611415,False,True,False,neutral,neutral,yellow,yellow,0,False
2025-03-05,63.833333333333336,30.39523795586131,39.592585781734044,69.21784333877436,49.95207360160961,False,False,False,49.95207360160961,49.95207360160961,False,True,False,neutral,neutral,yellow,yellow,0,False
2025-03-06,63.833333333333336,22.53761746347826,34.311096417701144,66.5013419302841,46.3956459966566,False,False,False,46.3956459966566,46.3956459966566,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-03-07,63.833333333333336,24.837893259743637,31.928975027588482,68.40926244535326,46.56597664970169,False,False,False,46.56597664970169,46.56597664970169,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-03-10,63.833333333333336,19.280645166789213,26.228469206960405,62.66900008057369,43.17751193482811,False,False,False,43.17751193482811,43.17751193482811,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-03-11,63.833333333333336,20.411047540473596,25.513182689476384,58.62700288010312,42.87709117883115,False,False,False,42.87709117883115,42.87709117883115,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-03-12,63.833333333333336,24.48608376769779,26.510924978107628,58.251059647992264,44.10769148458392,False,False,False,44.10769148458392,44.10769148458392,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-03-13,63.833333333333336,22.14049072982504,24.356607348729003,52.84875062921574,42.44248291589342,False,False,False,42.44248291589342,42.44248291589342,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-03-14,63.833333333333336,28.56692626041351,25.172478477591216,58.799747141246584,44.84815923195918,False,False,False,44.84815923195918,44.84815923195918,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-03-17,63.833333333333336,33.22889925882436,26.12033575415879,61.40739386863665,46.51138147344279,False,False,False,46.51138147344279,46.51138147344279,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-03-18,63.833333333333336,29.756436621863227,24.049145385795267,59.98512256973795,44.98324109222175,False,False,False,44.98324109222175,44.98324109222175,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-03-19,63.833333333333336,35.313888208234104,25.82904544512798,61.816426458454906,47.00070939251935,False,False,False,47.00070939251935,47.00070939251935,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-03-20,63.833333333333336,36.46061231925231,25.37848487923184,61.533319919517105,47.14643962490609,False,False,False,47.14643962490609,47.14643962490609,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-03-21,63.833333333333336,39.24282993051672,25.836338393113337,60.22400466735067,47.82552588097592,False,False,False,47.82552588097592,47.82552588097592,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-03-24,63.833333333333336,48.153731845913086,29.322604472824526,64.98908074184334,51.40132548720208,False,False,False,51.40132548720208,51.40132548720208,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-03-25,63.833333333333336,52.348086628074284,29.90004768779891,65.03672975201624,52.59903988750326,False,False,False,52.59903988750326,52.59903988750326,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-03-26,63.833333333333336,46.314816085721546,27.083622710652037,63.619235038610036,50.24486653628773,False,False,False,50.24486653628773,50.24486653628773,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-03-27,63.833333333333336,44.15765186763153,26.307974935427577,61.40095707248416,49.289835741346536,False,False,False,49.289835741346536,49.289835741346536,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-03-28,63.833333333333336,33.29196219074326,23.032586738368614,55.488883438542885,45.16335890946559,False,False,False,45.16335890946559,45.16335890946559,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-03-31,63.833333333333336,29.802083712460707,23.4123332444206,56.16784096162737,44.453721668716405,False,False,False,44.453721668716405,44.453721668716405,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-01,93.19444444444444,30.207279421446565,24.191897762741462,56.73406383149771,56.55097845697456,False,False,False,56.55097845697456,56.55097845697456,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-04-02,93.19444444444444,29.860948804546076,25.28490080744185,59.730890822498644,57.037329263024624,False,False,False,57.037329263024624,57.037329263024624,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-03,93.19444444444444,15.01016457844987,19.164421324981355,45.687365883062085,50.39016084194179,False,False,False,50.39016084194179,50.39016084194179,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-04,93.19444444444444,8.456392960220496,13.200010436844355,32.46072844888201,45.937951471932195,False,False,False,45.937951471932195,45.937951471932195,True,True,True,neutral,neutral,neutral,neutral,0,False
2025-04-07,93.19444444444444,5.386239151907956,13.152246884069989,29.736788526434196,44.88607813941568,False,False,False,44.88607813941568,44.88607813941568,True,True,True,neutral,neutral,neutral,neutral,0,False
2025-04-08,93.19444444444444,3.3869384928732584,12.363223581662663,29.882924574722338,44.20361075388399,False,False,False,44.20361075388399,44.20361075388399,True,True,True,neutral,neutral,neutral,neutral,0,False
2025-04-09,93.19444444444444,5.174564848345623,19.53372531558482,38.053427045262865,47.26019302328668,False,False,False,47.26019302328668,47.26019302328668,True,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-10,93.19444444444444,3.5798300173554365,15.95976718624668,34.82141150486899,45.64481822916521,False,False,False,45.64481822916521,45.64481822916521,True,True,True,neutral,neutral,neutral,neutral,0,False
2025-04-11,93.19444444444444,4.926926297534939,19.35766244548845,38.13174977916968,47.16209994145059,False,False,False,47.16209994145059,47.16209994145059,True,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-14,93.19444444444444,7.37791073591573,20.069436759570372,40.29739175816455,48.169353827465756,False,False,False,48.169353827465756,48.169353827465756,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-15,93.19444444444444,7.472584892948291,20.021146752396874,40.66362220527435,48.217572909641504,False,False,False,48.217572909641504,48.217572909641504,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-16,93.19444444444444,6.003118038639277,17.81715176779752,39.19435875825256,47.15228110521224,False,False,False,47.15228110521224,47.15228110521224,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-17,93.19444444444444,9.734990118959148,17.912795359401272,41.91574638844302,48.381298786212184,False,False,False,48.381298786212184,48.381298786212184,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-21,93.19444444444444,7.191632292446949,16.28449060535962,37.36672939193933,46.88348144142335,False,False,False,46.88348144142335,46.88348144142335,True,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-22,93.19444444444444,10.751032616246851,18.09631997302167,42.301718618365626,48.71978778693147,False,False,False,48.71978778693147,48.71978778693147,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-23,93.19444444444444,15.327465615624456,19.73539418186957,45.9053151761898,50.63402424477026,False,False,False,50.63402424477026,50.63402424477026,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-24,93.19444444444444,18.02278359092928,22.237774241613316,47.83506055987807,52.12642329190123,False,False,False,52.12642329190123,52.12642329190123,False,True,False,neutral,neutral,neutral,neutral,0,False
2025-04-25,93.19444444444444,23.71564068168415,24.33214211841476,48.6125313283208,54.150976610634594,False,False,False,54.150976610634594,54.150976610634594,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-04-28,93.19444444444444,22.827135246715148,24.36570292606806,48.1657423519506,53.892561556168644,False,False,False,53.892561556168644,53.892561556168644,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-04-29,93.19444444444444,27.259406245520772,25.176363587160548,48.906671210086394,55.27738735695675,False,False,False,55.27738735695675,55.27738735695675,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-04-30,93.19444444444444,27.266354274436722,25.367459328978935,46.433617123617125,55.0795928909934,False,False,False,55.0795928909934,55.0795928909934,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-01,73.63888888888889,28.68937675823279,26.580138391167253,48.52552511873034,48.1254868547786,False,False,False,48.1254868547786,48.1254868547786,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-02,73.63888888888889,34.06999701274103,29.79915033114766,54.16287317170908,50.839129708698636,False,False,False,50.839129708698636,50.839129708698636,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-05,73.63888888888889,31.717552955140462,28.62906983651556,53.704020674319366,49.9126133209015,False,False,False,49.9126133209015,49.9126133209015,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-06,73.63888888888889,28.531629084583912,27.315643687511542,51.1280177870363,48.53017552728305,False,False,False,48.53017552728305,48.53017552728305,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-07,73.63888888888889,33.20342009996909,27.932301985471373,53.03193607177905,50.04267968409358,False,False,False,50.04267968409358,50.04267968409358,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-08,73.63888888888889,37.14136027575891,29.236095644532877,56.274965757539356,51.677416111382435,False,False,False,51.677416111382435,51.677416111382435,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-09,73.63888888888889,39.50919862747228,29.430731599221446,56.25287015717289,52.315825127946276,False,False,False,52.315825127946276,52.315825127946276,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-12,73.63888888888889,50.1766859909777,37.388495074383144,66.61295563741191,58.008146385636955,False,False,False,58.008146385636955,58.008146385636955,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-13,73.63888888888889,51.484929422850016,40.79035175155951,66.98903500870713,59.22327935002865,False,False,False,59.22327935002865,59.22327935002865,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-14,73.63888888888889,51.90792776353395,41.82353138841608,66.02863947484289,59.49128429102735,False,False,False,59.49128429102735,59.49128429102735,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-15,73.63888888888889,57.91849303791741,42.7292795533001,66.74659676225161,61.292158379585096,False,False,False,61.292158379585096,61.292158379585096,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-05-16,73.63888888888889,62.9868091415519,47.93634244222081,68.69448179271708,64.05579163077044,False,False,False,64.05579163077044,64.05579163077044,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-05-19,73.63888888888889,58.595365155260296,48.17570720323721,67.81435333186629,62.92975897836656,False,False,False,62.92975897836656,62.92975897836656,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-05-20,73.63888888888889,59.79231856100881,46.54300654570737,67.47605232627916,62.78699206486252,False,False,False,62.78699206486252,62.78699206486252,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-05-21,73.63888888888889,46.69648229331243,41.148663981013904,63.79693446131077,57.79653557026821,False,False,False,57.79653557026821,57.79653557026821,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-22,73.63888888888889,48.96352554821065,41.185535820302256,62.015651895696685,58.19438608725345,False,False,False,58.19438608725345,58.19438608725345,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-23,73.63888888888889,40.88402127869895,36.530031635014225,59.889461161651504,54.798014900149,False,False,False,54.798014900149,54.798014900149,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-27,73.63888888888889,53.18187829429567,43.44653321660955,65.02827475910598,60.115485909192465,False,False,False,60.115485909192465,60.115485909192465,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-05-28,73.63888888888889,52.274718240847804,41.44943294315087,63.23078774310899,59.20967212586613,False,False,False,59.20967212586613,59.20967212586613,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-29,73.63888888888889,52.56250088186657,42.43259365454186,63.91513550243824,59.59584273990148,False,False,False,59.59584273990148,59.59584273990148,False,False,False,neutral,neutral,neutral,neutral,0,False
2025-05-30,73.63888888888889,55.187966334061784,44.05059990481229,63.05037267949563,60.570234383223635,False,False,False,60.570234383223635,60.570234383223635,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-06-02,77.51388888888889,54.1351643712148,45.985544842854296,63.243476523476524,62.360080511420485,False,False,False,62.360080511420485,62.360080511420485,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-06-03,77.51388888888889,57.30127428720409,48.43092562608262,64.9335797191202,63.931963505789255,False,False,False,63.931963505789255,63.931963505789255,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-06-04,77.51388888888889,57.09604007158538,48.87070668305797,64.18973473953339,63.91621571816974,False,False,False,63.91621571816974,63.91621571816974,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-06-05,77.51388888888889,52.40024817824496,46.19364455023506,63.85046114517385,62.03907485219295,False,False,False,62.03907485219295,62.03907485219295,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-06-06,77.51388888888889,62.0175225710468,52.5350926583598,66.59765166340509,66.30347452924771,False,False,False,66.30347452924771,66.30347452924771,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-06-09,77.51388888888889,60.13649598989345,53.00647034058704,66.30384346610762,65.92168148478645,False,False,False,65.92168148478645,65.92168148478645,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-06-10,77.51388888888889,61.40994436751542,55.80454858155032,67.6611179429849,67.07529058712049,False,False,False,67.07529058712049,67.07529058712049,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-06-11,77.51388888888889,60.688533791314164,54.089451460099895,66.86410746721492,66.38646261513057,False,False,False,66.38646261513057,66.38646261513057,False,False,False,yellow,yellow,neutral,neutral,0,False
2025-06-12,77.51388888888889,55.114895083116465,55.640222099376345,66.56761824931147,65.3510966761099,False,False,False,65.3510966761099,65.3510966761099,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-06-13,77.51388888888889,42.36471146306444,52.05014898025446,64.27452198032447,61.03672286441773,False,False,False,61.03672286441773,61.03672286441773,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-06-16,77.51388888888889,48.27269390065737,57.0278251069698,66.4343176376696,63.974117071229315,False,False,False,63.974117071229315,63.974117071229315,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-06-17,77.51388888888889,37.708069255823624,52.73214317218701,63.38262253875157,59.953870916433374,False,False,False,59.953870916433374,59.953870916433374,False,False,False,neutral,neutral,yellow,yellow,0,False
2025-06-18,77.51388888888889,42.5608294044425,52.58975190066697,63.28058882195715,61.121259764028636,False,False,False,61.121259764028636,61.121259764028636,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-06-20,77.51388888888889,41.31753008139657,53.27616958386197,63.70372030872939,61.02435250274314,False,False,False,61.02435250274314,61.02435250274314,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-06-23,77.51388888888889,43.244143539918205,57.49247079359067,66.23615697535296,62.81332483646807,False,False,False,62.81332483646807,62.81332483646807,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-06-24,77.51388888888889,52.90127332876336,64.984400807954,68.40641611005881,67.31761570074077,False,True,True,72.31761570074077,72.31761570074077,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-06-25,77.51388888888889,57.91841242359681,65.03340869848928,65.95347553925282,68.33885839000236,False,True,True,73.33885839000236,73.33885839000236,False,False,False,yellow,yellow,yellow,yellow,0,False
2025-06-26,77.51388888888889,58.54123285200693,68.99112354613783,67.65917598517012,69.65456225360876,False,True,True,74.65456225360876,74.65456225360876,False,False,False,yellow,yellow,yellow,yellow,0,False
