date,CAPE,ECY,Buffett,VIX,VIXTerm,Dev200,Drawdown,WeeklyRSI,PutCall,BreadthRaw,Breadth,HY,B
2002-05-03,67.5,91.38888888888889,,42.611628654031485,,9.931891671224864,0.40727726477943804,7.982137617370892,10.551849605821701,,,28.7788533134773,28.7788533134773
2002-05-06,67.5,91.38888888888889,,28.484264611432238,,7.378487786617011,0.23845918595223736,7.982137617370892,9.484848484848484,,,28.720238095238088,28.720238095238088
2002-05-07,67.5,91.38888888888889,,31.910112359550553,,7.1047335840689305,0.20875864959522517,7.982137617370892,8.661417322834637,,,28.58736059479554,28.58736059479554
2002-05-08,67.5,91.38888888888889,,41.463414634146346,,13.019778077734902,0.822472804181487,7.982137617370892,10.41162227602905,,,29.01188707280832,29.01188707280832
2002-05-09,67.5,91.38888888888889,,34.27975617581008,,10.807683874617524,0.5081709054827925,7.982137617370892,10.526315789473685,,,29.027468448403866,29.027468448403866
2002-05-10,67.5,91.38888888888889,,29.15330339961514,,8.320254155788483,0.31560896452169374,7.471766908081166,11.27569528415961,,,28.67210682492582,28.67210682492582
2002-05-13,67.5,91.38888888888889,,39.53190125040077,,11.186965764841881,0.5760831224482814,7.471766908081166,10.36253776435045,,,28.79911045218681,28.79911045218681
2002-05-14,67.5,91.38888888888889,,48.253205128205124,,14.915908062586354,1.0468914075504685,7.471766908081166,14.734299516908209,,,29.148148148148152,29.148148148148152
2002-05-15,67.5,91.38888888888889,,49.16693367510413,,14.588364438466465,0.9966405807417402,7.471766908081166,15.50995775497887,,,28.978534418948925,28.978534418948925
2002-05-16,67.5,91.38888888888889,,52.45035233824471,,15.329960201160937,1.1353105146744156,7.471766908081166,17.490952955367916,,,28.439349112426044,28.439349112426044
2002-05-17,67.5,91.38888888888889,,56.292026897214214,,16.629020837381027,1.356622829133272,27.8948286988745,22.96564195298373,,,28.56614929785661,28.56614929785661
2002-05-20,67.5,91.38888888888889,,48.79961587708067,,14.440953374289382,0.9749471489774422,27.8948286988745,24.42771084337349,,,28.249630723781394,28.249630723781394
2002-05-21,67.5,91.38888888888889,,43.68,,12.469678922403613,0.691047947571036,27.8948286988745,20.379289584587596,,,27.933579335793354,27.933579335793354
2002-05-22,67.5,91.38888888888889,,46.81701855406269,,13.411943203467011,0.8296753253369218,27.8948286988745,14.229843561973524,,,27.359882005899706,27.359882005899706
2002-05-23,67.5,91.38888888888889,,53.77358490566038,,15.169255618769794,1.0600558194889373,27.8948286988745,18.520745640408904,,,28.15033161385408,28.15033161385408
2002-05-24,67.5,91.38888888888889,,50.49552429667519,,13.196558114782414,0.7525112980860698,21.004784688995215,18.780048076923066,,,28.31369661266568,28.31369661266568
2002-05-28,67.5,91.38888888888889,,41.75455417066155,,12.141232629239102,0.5987241710421074,21.004784688995215,12.972972972972968,,,28.219278881530542,28.219278881530542
2002-05-29,67.5,91.38888888888889,,41.38977635782748,,11.04150583979316,0.4684547969917503,21.004784688995215,7.71308523409364,,,27.169117647058826,27.169117647058826
2002-05-30,67.5,91.38888888888889,,39.84350047908016,,11.022401502498832,0.4775183795278224,21.004784688995215,6.568686262747448,,,26.08376193975019,26.08376193975019
2002-05-31,67.5,91.38888888888889,,44.15708812260536,,10.994568042088318,0.4682682236655893,21.83639604824888,8.513189448441253,,,25.770925110132154,25.770925110132154
2002-06-03,65.27777777777779,68.61111111111111,,23.874880306415577,,7.62816229393787,0.1903711892388884,21.83639604824888,5.9017375674056325,,,25.898752751283936,25.898752751283936
2002-06-04,65.27777777777779,68.61111111111111,,21.76132737715379,,7.968232676591517,0.2704409459167252,21.83639604824888,5.029940119760482,,,25.403225806451616,25.403225806451616
2002-06-05,65.27777777777779,68.61111111111111,,28.05422647527911,,9.352265576034865,0.36508498093429154,21.83639604824888,5.864751645721128,,,25.714285714285708,25.714285714285708
2002-06-06,65.27777777777779,68.61111111111111,,20.440051020408163,,6.709160031342386,0.1461221669235968,21.83639604824888,4.395933014354071,,,25.402635431918014,25.402635431918014
2002-06-07,65.27777777777779,68.61111111111111,,23.430028689831047,,6.497465153727882,0.110480583781559,7.6006833752038485,3.1978481769276783,,,25.201170446232624,25.201170446232624
2002-06-10,65.27777777777779,68.61111111111111,,22.546207775653286,,6.80874780776884,0.12810913625308018,7.6006833752038485,3.1063321385902043,,,25.109649122807014,25.109649122807014
2002-06-11,65.27777777777779,68.61111111111111,,18.716151640649898,,5.121199898697368,0.05445916286171126,7.6006833752038485,3.492537313432834,,,24.214755295836383,24.214755295836383
2002-06-12,65.27777777777779,68.61111111111111,,20.541401273885356,,6.008864751271018,0.11041885894966441,7.6006833752038485,2.9832935560859255,,,21.35036496350365,21.35036496350365
2002-06-13,65.27777777777779,68.61111111111111,,16.523400191021963,,5.167766198409957,0.05747891341538036,7.6006833752038485,2.7429934406678598,,,20.75127644055435,20.75127644055435
2002-06-14,65.27777777777779,68.61111111111111,,13.733290897517506,,5.177313267412345,0.0693244652220173,1.3394205104049663,1.0131108462455387,,,18.768221574344025,18.768221574344025
2002-06-17,65.27777777777779,68.61111111111111,,17.99236398345529,,8.108431905684839,0.284539962286388,1.3394205104049663,1.9058963668850453,,,19.55571740713765,19.55571740713765
2002-06-18,65.27777777777779,68.61111111111111,,20.101781170483463,,8.165818313875533,0.25774474295374716,1.3394205104049663,1.3988095238095184,,,19.577874818049494,19.577874818049494
2002-06-19,65.27777777777779,68.61111111111111,,13.290937996820347,,5.938825959111086,0.11609515598540554,1.3394205104049663,0.9220701963117222,,,17.78181818181818,17.78181818181818
2002-06-20,65.27777777777779,68.61111111111111,,10.139860139860133,,4.518144497501186,0.03676520631312741,1.3394205104049663,0.8917954815695595,,,18.132267441860463,18.132267441860463
2002-06-21,65.27777777777779,68.61111111111111,,10.88338099777566,,3.5566436652505944,0.027947796000390213,0.949797153621855,0.2079619726678601,,,5.0,5.0
2002-06-24,65.27777777777779,68.61111111111111,,11.41994917407878,,4.083823923357791,0.04859145786596741,0.949797153621855,0.26722090261283427,,,5.0,5.0
2002-06-25,65.27777777777779,68.61111111111111,,9.415687519847566,,3.050808541903356,0.019129763706288827,0.949797153621855,0.682492581602375,,,5.0,5.0
2002-06-26,65.27777777777779,68.61111111111111,,8.19047619047619,,3.0823114348811567,0.030960355654862326,0.949797153621855,0.7413997627520672,,,3.9130434782608745,3.9130434782608745
2002-06-27,65.27777777777779,68.61111111111111,,12.900666455093628,,4.086962501291465,0.08983433539778929,0.949797153621855,0.9484291641967957,,,3.1498913830557598,3.1498913830557598
2002-06-28,65.27777777777779,68.61111111111111,,15.498096446700501,,4.123304583659684,0.10164473355391834,1.6274057738572574,3.2286729857819836,,,3.1476121562952244,3.1476121562952244
2002-07-01,61.94444444444444,86.38888888888889,,11.30669203932763,,2.648136155158936,0.019114862284730805,1.6274057738572574,2.782711663706337,,,5.0,5.0
2002-07-02,61.94444444444444,86.38888888888889,,6.9277108433734895,,2.0407867946447604,0.010311422221768396,1.6274057738572574,2.3076923076923066,,,5.0,5.0
2002-07-03,61.94444444444444,86.38888888888889,,6.180665610142626,,2.5134857027982083,0.030927751424862038,1.6274057738572574,1.9810762862211675,,,4.512635379061365,4.512635379061365
2002-07-05,61.94444444444444,86.38888888888889,,11.375158428390364,,4.530715307621073,0.17824126936815077,1.9010705057216684,3.398345153664309,,,4.942279942279939,4.942279942279939
2002-07-08,61.94444444444444,86.38888888888889,,8.504909724421921,,3.307896013557129,0.0985195927331759,1.9010705057216684,4.961606615475489,,,4.794520547945197,4.794520547945197
2002-07-09,61.94444444444444,86.38888888888889,,5.01899936668778,,2.4531041008363483,0.030908222490843684,1.9010705057216684,4.4569067296339995,,,4.935158501440924,4.935158501440924
2002-07-10,61.94444444444444,86.38888888888889,,1.978474200696425,,1.7254871279366764,0.010300572811935638,1.9010705057216684,4.041297935103245,,,4.067674586033121,4.067674586033121
2002-07-11,61.94444444444444,86.38888888888889,,2.1360759493670827,,2.336503577476604,0.06631434350076404,1.9010705057216684,4.6875,,,3.057553956834539,3.057553956834539
2002-07-12,61.94444444444444,86.38888888888889,,2.641569123695035,,2.328311705070538,0.08990666015342441,1.700803878423871,5.686505598114323,,,3.0913012221423344,3.0913012221423344
2002-07-15,61.94444444444444,86.38888888888889,,1.691967109424425,,2.631501148847377,0.10470049397454062,1.700803878423871,4.063604240282686,,,3.3405172413793167,3.3405172413793167
2002-07-16,61.94444444444444,86.38888888888889,,1.0591210875750932,,2.263833261173334,0.09287803556927088,1.700803878423871,4.767510300176568,,,3.5534816941852085,3.5534816941852085
2002-07-17,61.94444444444444,86.38888888888889,,1.5328697850821698,,2.5992881579255687,0.1606168219775057,1.700803878423871,7.117647058823522,,,3.3715925394548094,3.3715925394548094
2002-07-18,61.94444444444444,86.38888888888889,,1.6745655608214776,,1.8787778834474846,0.04566494271350052,1.700803878423871,7.348618459729579,,,3.118279569892465,3.118279569892465
2002-07-19,61.94444444444444,86.38888888888889,,0.9317751105495944,,1.32125309365403,0.033864767200142865,1.353135346414007,4.0834312573443015,,,2.757879656160455,2.757879656160455
2002-07-22,61.94444444444444,86.38888888888889,,0.36311967161350367,,0.9753625149007701,0.01028326211524444,1.353135346414007,5.25543159130946,,,2.612741589119537,2.612741589119537
2002-07-23,61.94444444444444,86.38888888888889,,0.07891414141414543,,0.7525696958704389,0.010281102450299784,1.353135346414007,5.604460093896719,,,1.25178826895565,1.25178826895565
2002-07-24,61.94444444444444,86.38888888888889,,0.6784474597664882,,1.2643039990719178,0.051394718552366214,1.353135346414007,5.161290322580641,,,0.7505360972122901,0.7505360972122901
2002-07-25,61.94444444444444,86.38888888888889,,0.7728706624605621,,0.8067536568235972,0.02782680344517985,1.353135346414007,6.682297772567409,,,0.6785714285714306,0.6785714285714306
2002-07-26,61.94444444444444,86.38888888888889,,1.6871649321980442,,0.9410595952108184,0.0776935521077533,0.6291165521191295,6.004686584651438,,,0.3211991434689594,0.3211991434689594
2002-07-29,61.94444444444444,86.38888888888889,,4.287515762925594,,1.913603967442499,0.16586011178169002,0.6291165521191295,7.816159250585471,,,0.6776034236804662,0.6776034236804662
2002-07-30,61.94444444444444,86.38888888888889,,3.6400882445635006,,2.2146608893831377,0.19513604181511823,0.6291165521191295,8.221181977764786,,,0.8196721311475414,0.8196721311475414
2002-07-31,61.94444444444444,86.38888888888889,,3.4499054820415864,,2.115175112116175,0.17733039544080498,0.6291165521191295,8.888888888888886,,,1.6381766381766312,1.6381766381766312
2002-08-01,54.166666666666664,62.5,,1.1811023622047259,,1.1621370136142095,0.1069313364483051,0.6291165521191295,11.33839859731151,,,2.882562277580064,2.882562277580064
2002-08-02,54.166666666666664,62.5,,0.4880352644836279,,0.9697580410162887,0.06285852879101128,1.4919744970105933,14.807242990654203,,,1.5291607396870575,1.5291607396870575
2002-08-05,54.166666666666664,62.5,,0.07869058860559619,,0.6911028311845885,0.027790190809831472,1.4919744970105933,14.769410391126684,,,1.243781094527364,1.243781094527364
2002-08-06,54.166666666666664,62.5,,0.4247954688483304,,1.043304843483501,0.11862412701567848,1.4919744970105933,16.511085180863475,,,1.4914772727272663,1.4914772727272663
2002-08-07,54.166666666666664,62.5,,0.9908776344762487,,1.3213657614482064,0.17138344689903562,1.4919744970105933,19.56268221574345,,,1.3484740951029153,1.3484740951029153
2002-08-08,54.166666666666664,62.5,,1.6194968553459148,,2.1518658458473725,0.2474077242899,1.4919744970105933,19.959207459207462,,,1.5248226950354677,1.5248226950354677
2002-08-09,54.166666666666664,62.5,,1.9333542911034272,,2.140280271109467,0.25312579432027604,6.323408823517761,20.355270821199767,,,1.2048192771084416,1.2048192771084416
2002-08-12,54.166666666666664,62.5,,1.3042111879321112,,2.0892899894015455,0.2473077206307437,6.323408823517761,18.85913853317811,,,0.7790368271954691,0.7790368271954691
2002-08-13,54.166666666666664,62.5,,1.8693056864593132,,1.3978650267766697,0.16526720454680088,6.323408823517761,18.353694008144274,,,0.17692852087756705,0.17692852087756705
2002-08-14,54.166666666666664,62.5,,3.501884422110564,,2.9418318457314063,0.41414091464244507,6.323408823517761,16.42441860465115,,,0.1060820367751063,0.1060820367751063
2002-08-15,54.166666666666664,62.5,,6.954474097331243,,3.311787809356712,0.4842746014566899,6.323408823517761,20.104590354445094,,,0.8480565371024653,0.8480565371024653
2002-08-16,54.166666666666664,62.5,,8.097928436911488,,3.5604711290500415,0.5311121282419435,10.72946039144525,31.01045296167247,,,1.447740112994353,1.447740112994353
2002-08-19,54.166666666666664,62.5,,8.660181989331662,,4.747361266363692,0.6511007158830608,10.72946039144525,40.30760301799188,,,1.4820042342978041,1.4820042342978041
2002-08-20,54.166666666666664,62.5,,6.759723964868257,,4.029571401708962,0.5953006790902009,10.72946039144525,41.009280742459396,,,1.4456981664315975,1.4456981664315975
2002-08-21,54.166666666666664,62.5,,9.423016619629976,,5.000295354530204,0.7064762495319385,10.72946039144525,45.072463768115945,,,2.043692741367167,2.043692741367167
2002-08-22,54.166666666666664,62.5,,10.611285266457685,,5.768636798852633,0.7647504210188387,10.72946039144525,52.14368482039398,,,2.816901408450704,2.816901408450704
2002-08-23,54.166666666666664,62.5,,7.192102789094321,,4.246835389472709,0.6153899533119613,2.7861837952149484,48.089171974522294,,,3.1315974665728277,3.1315974665728277
2002-08-26,54.166666666666664,62.5,,6.234335839598998,,4.799613552045938,0.6591558488382958,2.7861837952149484,45.688657407407405,,,3.9732770745429065,3.9732770745429065
2002-08-27,54.166666666666664,62.5,,5.85656122768556,,3.5761898895625963,0.4892416534751547,2.7861837952149484,40.19664545980336,,,4.532677442023896,4.532677442023896
2002-08-28,54.166666666666664,62.5,,2.9586725109580527,,2.888057802506472,0.3342756837884693,2.7861837952149484,38.03468208092485,,,4.424157303370791,4.424157303370791
2002-08-29,54.166666666666664,62.5,,2.769953051643199,,3.2158003813910616,0.3810469771303673,2.7861837952149484,28.509532062391685,,,4.21052631578948,4.21052631578948
2002-08-30,54.166666666666664,62.5,,3.394868585732169,,2.944942394367449,0.33414148300967383,2.840989072323871,20.55427251732101,,,4.347826086956516,4.347826086956516
2002-09-03,54.166666666666664,79.16666666666666,,0.7663434469815371,,1.6506095018180245,0.14437159609440187,2.840989072323871,11.021350259665326,,,2.4526979677645357,2.4526979677645357
2002-09-04,54.166666666666664,79.16666666666666,,1.3289555972482816,,2.3169573936987513,0.2494799363621425,2.840989072323871,11.043829296424462,,,2.5560224089635852,2.5560224089635852
2002-09-05,54.166666666666664,79.16666666666666,,1.0159424820256362,,1.529124457308249,0.11794957086183189,2.840989072323871,8.242074927953894,,,2.2043386983904867,2.2043386983904867
2002-09-06,54.166666666666664,79.16666666666666,,1.75,,2.5044867804711033,0.29022816001829455,2.9826112584733275,6.105990783410135,,,2.937062937062933,2.937062937062933
2002-09-09,54.166666666666664,79.16666666666666,,1.702592939706335,,2.9312885631520893,0.33677210672696134,2.9826112584733275,5.7282671272308505,,,2.9699510831586338,2.9699510831586338
2002-09-10,54.166666666666664,79.16666666666666,,2.3735165521549106,,3.4185766364427383,0.46216705206344955,2.9826112584733275,7.163406214039128,,,2.898044692737429,2.898044692737429
2002-09-11,54.166666666666664,79.16666666666666,,2.575710271620352,,3.490736860596849,0.45038450121053586,2.9826112584733275,8.424381828637152,,,4.152128401953945,4.152128401953945
2002-09-12,54.166666666666664,79.16666666666666,,1.3576779026217167,,2.494450631327897,0.25789807963623446,2.9826112584733275,8.103448275862064,,,3.4170153417015285,3.4170153417015285
2002-09-13,54.166666666666664,79.16666666666666,,2.059282371294856,,2.871851556398542,0.3132962386967719,5.284864516673023,8.500861573808166,,,3.2404181184669056,3.2404181184669056
2002-09-16,54.166666666666664,79.16666666666666,,1.5127885215221397,,2.591469500355627,0.2518744051778725,5.284864516673023,5.884041331802521,,,3.934540389972142,3.934540389972142
2002-09-17,54.166666666666664,79.16666666666666,,1.2628624883068227,,2.101347146068784,0.1470470862599953,5.284864516673023,4.3029259896729855,,,4.2449547668754235,4.2449547668754235
2002-09-18,54.166666666666664,79.16666666666666,,1.3871571072319142,,2.07699114159805,0.13534359185270972,5.284864516673023,1.060779816513758,,,3.268428372739919,3.268428372739919
2002-09-19,54.166666666666664,79.16666666666666,,0.6388282954191311,,1.3347272853453143,0.05672610686247026,5.284864516673023,0.31518624641833526,,,2.223766504517016,2.223766504517016
2002-09-20,54.166666666666664,79.16666666666666,,0.9813084112149539,,1.5263933658867301,0.08581147281953605,4.507409117950966,0.08591065292095834,,,1.7013888888888857,1.7013888888888857
2002-09-23,54.166666666666664,79.16666666666666,,0.8564310183743373,,1.0687680582705223,0.02761374251880966,4.507409117950966,0.08586147681739931,,,0.5204718945176978,0.5204718945176978
2002-09-24,54.166666666666664,79.16666666666666,,0.7004981320049808,,1.0600936145460402,0.03056095366511613,4.507409117950966,0.08581235697940315,,,0.034674063800281374,0.034674063800281374
2002-09-25,54.166666666666664,79.16666666666666,,1.602863367569256,,1.8735262830742079,0.12074280931607717,4.507409117950966,0.028587764436821317,,,0.24255024255023727,0.24255024255023727
2002-09-26,54.166666666666664,79.16666666666666,,2.971375233354081,,1.9408595700120905,0.17296460151477788,4.507409117950966,0.20000000000000284,,,0.3462603878116397,0.3462603878116397
2002-09-27,54.166666666666664,79.16666666666666,,1.6640746500777652,,1.5534476217988806,0.07126441960152619,6.550009814175185,0.2855511136493476,,,0.03460207612457111,0.03460207612457111
2002-09-30,54.166666666666664,79.16666666666666,,0.8861940298507562,,1.0681126251314448,0.018883250815179053,6.550009814175185,0.31392694063926285,,,0.034578146611337957,0.034578146611337957
2002-10-01,51.388888888888886,26.944444444444443,,3.1240285980727407,,2.1015326669714565,0.19321574658299312,6.550009814175185,0.6560182544209994,,,0.3109882515549458,0.3109882515549458
2002-10-02,51.388888888888886,26.944444444444443,,1.7557489123679204,,1.536352670949119,0.08862341491329317,6.550009814175185,2.1094640820980715,,,0.03453038674032882,0.03453038674032882
2002-10-03,51.388888888888886,26.944444444444443,,1.6620068344206231,,1.2074850367928953,0.03921671046209241,6.550009814175185,3.1623931623931583,,,0.0345065562456881,0.0345065562456881
2002-10-04,51.388888888888886,26.944444444444443,,1.0093167701863308,,0.94300031361225,0.01886873847096382,3.3724597398243406,4.128701594533027,,,0.034482758620697496,0.034482758620697496
2002-10-07,51.388888888888886,26.944444444444443,,0.38807823657249685,,0.8521099815949708,0.010167949215038163,3.3724597398243406,3.2726237905520748,,,0.034458993797386483,0.034458993797386483
2002-10-08,51.388888888888886,26.944444444444443,,0.6362507759155847,,0.9971701685572506,0.039193168135504663,3.3724597398243406,3.1569965870307186,,,0.0344352617079835,0.0344352617079835
2002-10-09,51.388888888888886,26.944444444444443,,0.4498914055228056,,0.8914860182387917,0.021797046808124776,3.3724597398243406,2.2455940875497333,,,0.03441156228493014,0.03441156228493014
2002-10-10,51.388888888888886,26.944444444444443,,1.6594292803970205,,1.86141417735085,0.15830026939666908,3.3724597398243406,1.1079545454545467,,,0.0343878954607959,0.0343878954607959
2002-10-11,51.388888888888886,26.944444444444443,,2.6511627906976685,,3.17000354832345,0.34113748539689936,9.485714285714288,0.9085746734809845,,,0.17182130584191668,0.17182130584191668
2002-10-14,51.388888888888886,26.944444444444443,,2.495350278983267,,3.5512467629015463,0.44851081426771344,9.485714285714288,1.4188422247446084,,,0.1717032967032992,0.1717032967032992
2002-10-15,51.388888888888886,26.944444444444443,,3.5171986365044887,,5.579537185648107,0.8111869653497976,9.485714285714288,1.843448667044811,,,0.3774879890185332,0.3774879890185332
2002-10-16,51.388888888888886,26.944444444444443,,2.524783147459729,,4.349604848353463,0.5729786836825497,9.485714285714288,0.7086167800453609,,,0.4115226337448519,0.4115226337448519
2002-10-17,51.388888888888886,26.944444444444443,,3.499535459894716,,5.607167073040846,0.7962940138173522,9.485714285714288,1.7280453257790356,,,0.5825908156271424,0.5825908156271424
2002-10-18,51.388888888888886,26.944444444444443,,3.8544891640866865,,5.984352901395971,0.9005467926460113,24.67296850246948,3.5107587768969353,,,0.5821917808219155,0.5821917808219155
2002-10-21,51.388888888888886,26.944444444444443,,4.2092231507273254,,6.852372375291878,1.0743185790418934,24.67296850246948,5.461233729485002,,,0.7871321013004859,0.7871321013004859
2002-10-22,51.388888888888886,26.944444444444443,,3.542698019801975,,6.290081703377623,0.9929340237468764,24.67296850246948,6.08031674208145,,,0.8549931600547183,0.8549931600547183
2002-10-23,51.388888888888886,26.944444444444443,,4.144757191463029,,7.020196192761979,1.1202913339899538,24.67296850246948,8.47936687394008,,,0.8202323991797584,0.8202323991797584
2002-10-24,51.388888888888886,26.944444444444443,,3.602350030921457,,6.343337518965462,0.9607312302681095,24.67296850246948,9.66101694915254,,,0.9562841530054556,0.9562841530054556
2002-10-25,51.388888888888886,26.944444444444443,,7.202472952086552,,7.3950753453631535,1.1835734642911646,45.26238848162569,11.547148503670243,,,0.7167235494880515,0.7167235494880515
2002-10-28,51.388888888888886,26.944444444444443,,6.134116192830646,,6.89283725934394,1.0906337032052207,45.26238848162569,15.18058690744921,,,0.818553888130964,0.818553888130964
2002-10-29,51.388888888888886,26.944444444444443,,4.819277108433738,,6.510763047745948,0.9137361678093967,45.26238848162569,15.989847715736033,,,0.5794137695978208,0.5794137695978208
2002-10-30,51.388888888888886,26.944444444444443,,5.945027794935143,,7.32457435689286,1.1538865350654035,45.26238848162569,26.324689966178127,,,0.7833787465940105,0.7833787465940105
2002-10-31,51.388888888888886,26.944444444444443,,6.112997838839149,,7.28649368549322,1.1421423701540974,45.26238848162569,20.16901408450704,,,0.8509189925119216,0.8509189925119216
2002-11-01,50.27777777777778,60.833333333333336,,8.611111111111114,,8.623162922404166,1.4254827047537617,52.33784917875555,19.14414414414415,,,1.462585034013614,1.462585034013614
2002-11-04,50.27777777777778,60.833333333333336,,6.433199629743896,,9.763365674313581,1.5698609872105678,52.33784917875555,21.074845244794588,,,1.69952413324269,1.69952413324269
2002-11-05,50.27777777777778,60.833333333333336,,5.953115360888333,,10.23526245895081,1.6360202239423458,52.33784917875555,22.722159730033738,,,2.0720108695652186,2.0720108695652186
2002-11-06,50.27777777777778,60.833333333333336,,6.5834104224483525,,11.39947278270449,1.7744636279736028,52.33784917875555,24.50815064643058,,,2.783435166327223,2.783435166327223
2002-11-07,50.27777777777778,60.833333333333336,,5.74907521578298,,9.409062461347098,1.4676674421407014,52.33784917875555,22.5,,,2.6458616010854854,2.6458616010854854
2002-11-08,50.27777777777778,60.833333333333336,,8.551617873651779,,8.59870793150192,1.3343716518787971,50.073093701783485,15.69343065693431,,,2.3389830508474603,2.3389830508474603
2002-11-11,50.27777777777778,60.833333333333336,,5.961182994454717,,7.115611734475188,0.964184426641161,50.073093701783485,14.309764309764304,,,2.168021680216796,2.168021680216796
2002-11-12,50.27777777777778,60.833333333333336,,6.760086233446259,,8.190818616982591,1.2385670014082848,50.073093701783485,12.70330902972519,,,2.5050778605280897,2.5050778605280897
2002-11-13,50.27777777777778,60.833333333333336,,5.988300492610847,,8.61595736577084,1.2961306062464288,50.073093701783485,14.181614349775785,,,2.9769959404600854,2.9769959404600854
2002-11-14,50.27777777777778,60.833333333333336,,10.141582025238534,,10.757848473983291,1.7203666346033586,50.073093701783485,20.616246498599438,,,3.989181879648413,3.989181879648413
2002-11-15,50.27777777777778,60.833333333333336,,14.600000000000009,,11.45537825046264,1.8036973011042505,44.57482665639445,24.776035834266523,,,5.0,5.0
2002-11-18,50.27777777777778,60.833333333333336,,12.396185788988006,,10.33365271796101,1.5983759410117315,44.57482665639445,25.517627308337993,,,5.0,5.0
2002-11-19,50.27777777777778,60.833333333333336,,13.08425584255842,,9.87837441436824,1.5143076426046136,44.57482665639445,24.21700223713647,,,5.0,5.0
2002-11-20,50.27777777777778,60.833333333333336,,18.38303104826315,,12.95291846027248,1.8949143347079058,44.57482665639445,25.768585802124093,,,5.0,5.0
2002-11-21,50.27777777777778,60.833333333333336,,24.87707437000614,,20.37871257392838,2.0646824218252746,44.57482665639445,29.134078212290504,,,5.0,5.0
2002-11-22,50.27777777777778,60.833333333333336,,27.665130568356375,,19.982375423019324,2.064249997703712,44.159511985552555,39.19597989949749,,,5.0,5.0
2002-11-25,50.27777777777778,60.833333333333336,,23.648648648648646,,21.85344356902608,2.1186410061849372,44.159511985552555,46.40066964285714,,,5.0,5.0
2002-11-26,50.27777777777778,60.833333333333336,,16.50291679459626,,15.547957247513724,1.9048581000789255,44.159511985552555,47.32292247629671,,,5.0,5.0
2002-11-27,50.27777777777778,60.833333333333336,,13.520564763658683,,22.98006382568422,2.1609605189923045,44.159511985552555,50.25083612040134,,,5.0,5.0
2002-11-29,50.27777777777778,60.833333333333336,,12.749309604173064,,22.11308413520422,2.1287957931901644,41.93630074703316,49.05292479108635,,,5.0,5.0
2002-12-02,52.5,1.9444444444444429,,12.868098159509202,,22.536393892327187,2.142780991416039,41.93630074703316,44.15367483296214,,,5.0,5.0
2002-12-03,52.5,1.9444444444444429,,10.932229377491566,,17.641225201430608,1.9925169426810854,41.93630074703316,35.670562047857544,,,5.0,5.0
2002-12-04,52.5,1.9444444444444429,,9.580012262415693,,15.505084208472518,1.925864443916133,41.93630074703316,32.8698553948832,,,5.0,5.0
2002-12-05,52.5,1.9444444444444429,,7.3705179282868585,,12.917448899318082,1.7699630330494074,41.93630074703316,26.73707615341857,,,5.0,5.0
2002-12-06,52.5,1.9444444444444429,,9.727328431372555,,14.931452229365382,1.9106817312210111,44.950119137766144,21.555555555555543,,,5.0,5.0
2002-12-09,52.5,1.9444444444444429,,6.569678407350693,,10.302100553280212,1.4180042893019689,44.950119137766144,20.960577456968352,,,5.0,5.0
2002-12-10,52.5,1.9444444444444429,,9.90508266993264,,12.113887943165093,1.6795876343256282,44.950119137766144,14.289678135405097,,,5.0,5.0
2002-12-11,52.5,1.9444444444444429,,12.320171411080509,,12.600578074025151,1.72240936591011,44.950119137766144,15.751525235718248,,,5.0,5.0
2002-12-12,52.5,1.9444444444444429,,13.540391676866577,,12.586788728862608,1.681800330112452,44.950119137766144,13.774944567627486,,,5.0,5.0
2002-12-13,52.5,1.9444444444444429,,11.333741205261546,,10.30095079623043,1.3046146384219242,39.38935046471811,10.193905817174524,,,5.0,5.0
2002-12-16,52.5,1.9444444444444429,,15.978593272171253,,14.375442577394988,1.8507066243627577,39.38935046471811,7.2535991140642295,,,5.0,5.0
2002-12-17,52.5,1.9444444444444429,,14.903699174564352,,13.547763658755038,1.746854691213798,39.38935046471811,8.63309352517986,,,5.0,5.0
2002-12-18,52.5,1.9444444444444429,,11.078850855745728,,11.189575468425273,1.4245208744833917,39.38935046471811,8.960176991150433,,,5.0,5.0
2002-12-19,52.5,1.9444444444444429,,7.286892758936759,,10.506066249279666,1.2805295838502602,39.38935046471811,8.48535102266446,,,5.0,5.0
2002-12-20,52.5,1.9444444444444429,,14.89004276114845,,12.055616719958543,1.4986179946512692,41.92591003361224,8.701657458563545,,,5.0,5.0
2002-12-23,52.5,1.9444444444444429,,16.167938931297712,,13.741545083174405,1.6620822364967722,41.92591003361224,10.270568746548875,,,5.0,5.0
2002-12-24,52.5,1.9444444444444429,,15.537240537240535,,12.804109537830074,1.5525841790214088,41.92591003361224,15.259381898454748,,,5.0,5.0
2002-12-26,52.5,1.9444444444444429,,13.51846200793409,,12.310325423579137,1.446006192367129,41.92591003361224,16.49200220628792,,,5.0,5.0
2002-12-27,52.5,1.9444444444444429,,8.419768151311786,,10.499289697287566,1.118390997248575,53.45423850109822,12.899669239250272,,,5.0,5.0
2002-12-30,52.5,1.9444444444444429,,8.279963403476671,,10.669961126532321,1.1123925482677066,53.45423850109822,15.757575757575765,,,5.0,5.0
2002-12-31,52.5,1.9444444444444429,,10.442073170731703,,10.734931236766979,1.0863208196145777,53.45423850109822,23.70594713656388,,,5.0,5.0
